,B47,B45,B46,B22,B24,B21,B31,B23,B67,B83,B42,B32,B48,B63,B43,B610,B612,B44,B52,B13,B68,B61,B85,B82,B611,FRACASO,CODIGO_EMPRESA
1029,0.603513104,0.396486896,0.656964849,0.015358502,0.025448497,0.008124995,0.469598305,0.038736467,4.767568327,0.006398548,0.448444208,0.1339148,0.856890482,0.190924231,0.809344152,3.071774385,0.16870663,0.339745847,0.954952783,0.007131547,1.890278365,0.003222931,0.416612748,0.013625576,1.289467018,0,332026835
1030,0.737205326,0.262794674,0.356474194,0.035216813,0.047770698,0.027295051,0.662825702,0.134008852,4.909639265,0.013493481,0.979463984,0.074379624,1.260254133,0.011276924,0.994013776,2.246961108,0.397265472,0.331188074,1.477709723,0.41502444,1.290227052,0.121133143,0.383154515,0.02035751,0.748648299,0,332027127
1031,0.403957716,0.596042284,1.475506618,0.067503114,0.167104405,0.069622275,0.359797016,0.113252224,1.626666525,0.017665942,0.629932552,0.0441607,1.067465715,0.377612938,0.996051719,3.978788131,0.411838593,0.636254703,1.750799822,0.122613753,0.96956203,0.119584199,0.261705581,0.049099745,2.541557442,0,332027257
1032,0.668260089,0.331739911,0.496423349,0.074169555,0.110989055,0.02257789,0.668260089,0.223577426,9.902494206,0.000501887,0.88179787,0.0,0.894268369,0.025304535,0.964924598,1.64351123,0.180182316,0.296664509,1.319542922,0.049222748,3.285052547,0.031598527,0.00676675,0.000751035,0.505294873,0,332027671
1033,0.820313197,0.179686803,0.219046583,-0.000760742,-0.000927379,-0.004670755,0.820313197,-0.004233709,0.906429291,0.010014711,0.958570243,0.0,0.815852249,0.051210557,0.966911079,7.325123153,0.864171621,0.146597882,1.168541779,-0.328326992,0.162873381,0.624035935,-13.16440543,0.012208399,1.110595963,1,332028498
1034,0.789303322,0.210696678,0.266940063,0.004082221,0.00517193,0.00147559,0.789303322,0.019374873,13.13025693,0.029310137,0.23699958,0.0,0.780728289,0.25910002,0.953800179,1.527049424,0.218050884,0.164496857,0.300264263,-0.055369404,2.766501518,0.007868404,7.179948126,0.037134187,0.263362113,0,332028542
1035,0.752183065,0.247816935,0.329463593,0.037006857,0.049199269,0.016012037,0.475847995,0.149331429,9.326197938,0.034548723,0.171384546,0.27633507,0.229034382,0.15629268,0.532606593,0.73584551,0.359027884,0.056758599,0.360166583,-0.036820244,2.311189789,0.003049648,0.933576246,0.072604536,0.078417279,0,332028656
1036,0.376638155,0.623361845,1.655068228,0.159496299,0.423473557,0.068861693,0.376638155,0.255864713,3.715632046,0.006560833,0.600815862,0.0,0.65245814,0.078810605,0.783355665,0.959101243,0.480402452,0.40671751,1.595207105,0.2534557,2.316183246,0.12630342,0.041134703,0.017419459,0.497964445,0,332029013
1037,0.792952584,0.207047416,0.261109453,0.017767508,0.022406773,0.017729222,0.581648447,0.085813717,4.840241668,0.000420495,0.151218749,0.211304137,1.325415495,0.703334679,0.8560723,5.515751998,0.162700425,0.274423853,0.259983071,0.207311286,1.002159528,0.07139973,0.023666528,0.000722937,1.768137942,0,332029048
1038,0.526649129,0.473350871,0.898797405,0.073257648,0.139101432,0.013043738,0.526649129,0.154763945,11.86499934,0.042842847,0.612041734,0.0,0.804294901,0.052582782,0.907362821,1.843697659,0.125672376,0.380713692,1.162143256,0.098529135,5.616307768,0.009371858,0.584824217,0.081349886,0.773583539,0,332029063
1039,0.067735659,0.932264341,13.76327261,0.009291469,0.137172487,0.058517927,0.067735659,0.00996656,0.17031636,2.79732e-06,0.092649719,0.0,0.057487589,0.180624721,0.121329289,1.027052342,0.798712739,0.05359363,1.367813059,0.000361235,0.158779869,0.094091831,0.000301064,4.12977e-05,0.453670036,0,332029286
1040,0.82724318,0.17275682,0.208834384,0.038465349,0.046498236,0.023087428,0.560586562,0.222656036,9.644038023,0.00175379,0.531103579,0.266656618,2.214694431,0.247339982,0.943190129,2.790176017,0.240539303,0.382603567,0.947406904,0.075205505,1.666073341,0.019184378,0.045594016,0.00312849,1.131830438,0,332029428
1041,0.202166617,0.797833383,3.946415066,0.041117805,0.203385731,0.022431913,0.177281563,0.051536832,2.297478254,3.31755e-05,0.51825905,0.024885054,0.453193023,0.011235669,0.538854085,1.802439705,0.211687875,0.361572522,2.923366887,-0.021068482,1.833004848,0.008719207,0.000806839,0.000187134,1.209441829,0,332029762
1042,0.41034246,0.58965754,1.43698885,0.190771134,0.464907127,0.029986356,0.41034246,0.323528695,10.78919662,0.000652794,0.891283705,0.0,0.939346138,0.011466846,0.964234993,1.364478921,0.078299992,0.553892533,2.172048452,0.199465168,6.361931136,0.03242967,0.003421871,0.001590852,0.783807569,0,332029848
1043,0.730223012,0.269776988,0.369444655,0.01382917,0.018938283,0.01096651,0.550657403,0.05126149,4.674366587,0.03792538,0.687054537,0.179565608,1.433520107,0.198514155,0.937388141,2.591355012,0.322512747,0.386730737,1.24769872,0.020987211,1.26103654,0.029836363,2.742419076,0.068872915,1.069094637,0,332030122
1044,0.72602629,0.27397371,0.377360591,0.021235639,0.029249133,0.025056022,0.72602629,0.077509771,3.09345872,0.024192356,0.518859959,0.0,0.901967734,0.536009023,0.973141736,7.755070483,0.219421159,0.247115446,0.71465726,-0.039095978,0.847526362,0.008097731,1.139233679,0.033321597,1.969289398,0,332031075
1045,0.053716714,0.946283286,17.61617972,0.12114905,2.255332497,0.083320917,0.053716714,0.128026197,1.536543301,0.0,0.800310676,0.0,0.802726545,0.00894959,0.813323427,2.104614273,0.354995999,0.759606713,14.89872737,-0.183235428,1.454005244,0.178267803,0.0,0.0,1.965613036,0,332031145
1046,0.482473152,0.517526848,1.072654192,0.03059303,0.063408772,0.032146873,0.409365851,0.059113899,1.838869313,0.024292897,0.216725403,0.073107301,0.626914207,0.543348546,0.733810785,4.116541178,0.289410322,0.324444934,0.529417397,0.019075716,0.95166424,0.032642148,0.794066397,0.059342754,1.820075364,0,332031244
1047,0.328572441,0.671427559,2.043468885,-0.013877595,-0.042236028,-0.007699085,0.319434029,-0.020668789,2.684577329,0.005150135,0.264306832,0.009138412,0.233053648,0.117395801,0.475912671,0.448407668,0.639317809,0.156478642,0.827422279,-0.029841108,1.802499204,0.10552937,-0.371111478,0.016122687,0.14743508,0,332031342
1048,0.75063539,0.24936461,0.332204707,0.002291261,0.003052428,0.000880316,0.379023757,0.009188396,10.43761634,0.031334754,0.615364582,0.371611633,1.053134662,0.010094502,0.641638271,1.518309248,0.179784104,0.262614514,1.623551482,0.060394831,2.602772125,0.020821998,13.67577011,0.082672269,0.621424973,0,332031387
1049,0.273110075,0.726889925,2.661527314,0.029307189,0.107309075,0.061459511,0.273110075,0.040318607,0.656019003,0.073989907,0.292861443,0.0,0.027172433,0.0,0.292861443,1.101133194,0.700734219,0.019751368,1.072320174,0.006851507,0.476853604,0.012008797,2.524633305,0.270916064,0.074263402,0,332031438
1051,0.95579732,0.04420268,0.046246917,0.001034899,0.00108276,0.001580459,0.723964819,0.023412593,14.81378963,0.022636405,0.736427527,0.231832501,5.519114749,0.353533448,0.967924481,11.95012437,-1.369133665,0.243959662,1.017214522,0.030998162,0.654809199,0.003596759,21.87304965,0.031267272,3.011958431,0,332031588
1052,0.683543211,0.316456789,0.462965303,0.090512658,0.132416879,0.039321469,0.683543211,0.286019013,7.273863918,0.045507485,0.654805311,0.0,0.218889342,0.042577205,0.752812229,1.93041224,0.279423639,0.069269018,0.95795745,0.006121361,2.301863622,0.010013307,0.502774811,0.066575871,0.177624321,0,332031627
1053,0.659038691,0.340961309,0.517361597,0.005775916,0.008764153,0.002899727,0.659038691,0.016940092,5.841960666,0.048380782,0.500217233,0.0,0.332560868,0.136660591,0.77242908,0.808064926,0.525190219,0.113390389,0.759010419,0.010333101,1.991882558,0.003921177,8.376296296,0.073411141,0.11862163,0,332031640
1054,0.307349763,0.692650237,2.253622162,0.023367187,0.076027996,0.079526898,0.107819836,0.033735911,0.424207553,0.011916859,0.081018216,0.199529926,0.043658739,0.19413385,0.138060072,2.354379946,0.35817194,0.030240236,0.751422172,-0.039670363,0.293827462,0.012295428,0.509982634,0.110525668,0.515695838,0,332031761
1055,0.378379686,0.621620314,1.642848013,-0.225189725,-0.595142218,-0.161246285,0.378379686,-0.362262494,2.246640863,0.02811911,0.58908385,0.0,0.75390448,0.184695695,0.847022026,2.137483988,0.136460525,0.46864234,1.556859082,-0.021327309,1.3965576,0.000551176,-0.12486853,0.074314534,1.182632173,0,332031858
1056,0.671500533,0.328499467,0.489202095,0.051178452,0.076215058,0.0196403,0.65807154,0.155794628,7.932395625,0.013343553,0.318730341,0.013428993,-0.022241202,0.127422112,0.650765317,2.615218953,0.109917664,-0.007306223,0.484339956,0.001299094,2.605787738,0.008694303,0.260725992,0.020276751,-0.029361388,0,332031938
1057,0.499542582,0.500457418,1.001831346,0.071617363,0.143365883,0.04275214,0.499542582,0.14310381,3.347289987,0.0,0.619649289,0.0,0.308024871,0.020324206,0.653695914,2.272048639,0.245208058,0.154153332,1.240433371,-0.007753128,1.675176103,0.047738096,0.0,0.0,0.535790205,0,332032800
1059,0.39383739,0.60616261,1.539119002,0.047943277,0.121733685,0.036691058,0.39383739,0.079093095,2.155650438,0.008142102,0.592155991,0.0,0.972084912,0.299173871,0.983078918,1.845703232,0.389222235,0.589241528,1.503554528,-0.091487099,1.306674696,0.02155741,0.169827807,0.020673765,1.106284524,0,332033169
1060,0.913911984,0.086088016,0.094197272,0.0335065,0.036662721,0.04144454,0.913911984,0.389212128,9.391155716,0.017009595,0.259365396,0.0,0.014550739,0.811164928,0.915164629,3.768973692,0.378070083,0.001252644,0.283796908,0.191054175,0.808465961,0.026898271,0.507650594,0.018611852,0.005158835,0,332033305
1061,0.743542463,0.256457537,0.344913101,0.028195897,0.037921031,0.02549829,0.661913774,0.109943725,4.311807736,0.018295885,0.318042864,0.081628689,1.278807712,0.607554228,0.98987365,6.717762393,0.155035705,0.327959876,0.480489871,-0.079701585,1.105795591,0.009131269,0.648884644,0.027640888,2.225694683,0,332033520
1062,0.233008323,0.766991677,3.291692183,0.017635744,0.075687185,0.018706905,0.233008323,0.022993397,1.229139547,0.015515437,0.16163871,0.0,-0.069776754,0.018935685,0.179490134,1.140262677,0.225774645,-0.05351819,0.693703586,0.001475512,0.942739802,0.001716721,0.879772146,0.066587478,-0.339989685,0,332033651
1063,0.923816366,0.076183634,0.082466209,0.01852402,0.020051626,0.019948403,0.528100837,0.243149601,12.18892535,0.065531638,0.518809355,0.395715529,5.401115202,0.453122543,0.93957742,3.95658551,0.370283466,0.411476583,0.982405856,0.325272575,0.928596627,0.031729411,3.537657455,0.124089252,1.732738839,0,332033735
1064,0.730666133,0.269333867,0.368614138,0.049906512,0.068302758,0.012845297,0.730666133,0.185296087,14.42520807,0.004779626,0.45241545,0.0,0.943901272,0.137052317,0.984890713,2.522481203,0.130977732,0.25422458,0.619182182,0.047348449,3.885197073,0.006473383,0.095771594,0.006541464,0.651114601,0,332033915
1065,0.361809335,0.638190665,1.763886675,0.015584639,0.043074176,0.019700425,0.176145048,0.024420036,1.239568999,0.001731687,0.074403842,0.185664287,0.146263949,0.246606104,0.269489335,0.523790194,0.690854112,0.093344287,0.422400984,-0.09103593,0.791081364,0.01771499,0.111114967,0.009831027,0.181427671,0,332033928
1066,0.449653452,0.550346548,1.22393489,0.06090971,0.135459229,0.033442989,0.449142529,0.110675192,3.30936903,0.014743776,0.327498402,0.000510923,0.321140651,0.163829575,0.625881178,3.210857844,0.158614869,0.176738649,0.729163642,-0.031232878,1.821299822,0.00939085,0.242059529,0.032826497,0.906693949,0,332034109
1067,0.703027473,0.296972527,0.422419519,0.152311099,0.21665028,0.048457831,0.703027473,0.512879425,10.5840359,0.008012444,0.580998101,0.0,0.978128664,0.13123916,0.993504814,1.964845162,0.20979622,0.290477341,0.82642304,0.122656935,3.143167888,0.038148261,0.052605782,0.011397057,0.574474316,0,332034161
1068,0.350644359,0.649355641,1.85189245,0.054215057,0.154615511,0.0460782,0.058566816,0.083490546,1.811931589,0.056580994,0.409935054,0.292077543,1.169795424,0.346973639,0.818180074,2.032943424,0.47212441,0.759613257,6.999442341,-0.016511472,1.176587998,0.005664463,1.043639854,0.966093044,1.887421639,0,332034471
1069,0.554375268,0.445624732,0.803832275,0.082572324,0.148946624,0.050098318,0.344115016,0.18529565,3.698640178,0.033439226,0.612258029,0.210260252,1.227860321,0.1692883,0.891279943,2.237940546,0.351318107,0.547164927,1.779224971,0.178408059,1.648205539,0.067809282,0.404968932,0.097174562,1.373892216,0,332034824
1070,0.736524009,0.263475991,0.357728992,0.025777415,0.034998744,0.007281291,0.736524009,0.097835917,13.43661758,0.015989118,0.409146911,0.0,0.641950122,0.140249669,0.905662453,2.169455645,0.128999914,0.169138445,0.555510623,0.223534137,3.540226139,0.040603756,0.620276222,0.021708889,0.40516017,0,332035143
1071,0.539417628,0.460582372,0.853851167,0.197858075,0.366799423,0.081187824,0.539417628,0.429582388,5.291216949,0.054837937,0.368188503,0.0,0.398030257,0.145485779,0.722743348,2.016674139,0.269977353,0.18332572,0.682566687,0.026620674,2.437041251,0.009087526,0.277157944,0.101661374,0.511534612,0,332035464
1072,0.623528441,0.376471559,0.603776082,0.104445015,0.167506417,0.074798309,0.584277445,0.277431356,3.709059193,0.020269465,0.355075873,0.039250996,1.01661824,0.438233326,0.967005299,3.279522186,0.360057142,0.382727854,0.607717918,0.00163163,1.396355297,0.018421191,0.194068288,0.034691507,1.297991323,0,332036665
1073,0.249580461,0.750419539,3.006723915,0.155076918,0.621350396,0.062318389,0.249580461,0.206653625,3.316093842,0.012063686,0.69195857,0.0,0.848436088,0.078082341,0.886263479,1.91615584,0.295741301,0.636683019,2.772486951,-0.082257498,2.488461614,0.053993959,0.077791628,0.048335859,1.376547622,0,332036726
1074,0.231173884,0.768826116,3.325748151,-0.403687599,-1.746250886,-0.433664893,0.231173884,-0.525070092,1.210773804,0.057661263,0.974350093,0.0,0.966637571,0.0,0.974350093,2.266406739,0.060810227,0.743176209,4.214793113,-0.852753185,0.930874521,0.530159268,-0.142836349,0.249428101,1.728680052,0,332037016
1075,0.724050458,0.275949542,0.381119214,0.008490022,0.011725733,0.004098454,0.675204651,0.030766574,7.506873245,0.027216945,0.750523635,0.048845807,0.806267356,0.071044571,0.897693759,5.767501646,0.107464485,0.222489107,1.11154986,0.006358599,2.071518233,0.009227272,3.205756677,0.040309179,1.429447717,0,332037038
1076,0.70363946,0.29636054,0.421182376,0.021309668,0.030284925,0.003886868,0.685764621,0.071904539,18.49935102,0.032647321,0.490497736,0.017874839,0.18727171,0.04573969,0.741264566,0.947335381,0.157138684,0.055499945,0.715256694,-0.449113859,5.482477653,0.025776519,1.532042679,0.047607182,0.070928875,0,332037156
1077,0.465083216,0.534916784,1.150152843,0.075547932,0.162439601,0.063663056,0.378299733,0.141233056,2.218446074,0.027144862,0.623187575,0.086783484,0.838352913,0.171537827,0.826748776,4.184389694,0.269728753,0.448449044,1.647338133,0.007898098,1.186684038,0.041843844,0.359306485,0.071754906,2.269716763,0,332037505
1078,0.740271251,0.259728749,0.350856188,-0.011284545,-0.015243798,-0.004021993,0.740271251,-0.043447424,10.80246008,0.0,0.770133079,0.0,0.999764433,0.081906463,0.999938817,3.74154859,0.085393071,0.259667565,1.040339035,-0.098039066,2.805709442,0.011601673,0.0,0.0,0.97161826,0,332037613
1079,0.775625017,0.224374983,0.289282809,0.030337679,0.039113848,0.017341623,0.775625017,0.13520972,7.796832124,0.031982818,0.511401022,0.0,0.878252604,0.263677944,0.97268293,4.736163122,0.167710905,0.197057913,0.659340546,0.073234984,1.749414078,0.01423173,1.054227603,0.041234898,0.959509408,0,332038104
1080,0.437743096,0.562256904,1.284444939,0.009999369,0.022843007,0.005277924,0.118218271,0.017784341,3.36957097,0.002156003,0.342947911,0.319524825,1.53998432,0.338408727,0.984085087,2.392695283,0.279735144,0.865866816,2.900972155,-0.133452537,1.894564542,0.016942852,0.215613901,0.018237476,2.105260484,0,332038501
1081,0.266696377,0.733303623,2.749582247,0.071690529,0.268809536,0.020415537,0.266696377,0.097763774,4.788694612,0.03418471,1.0,0.0,1.0,0.0,1.0,2.018102036,0.170137831,0.733303623,3.749582247,0.257860856,3.511567109,0.161447324,0.476837187,0.128178383,1.479881535,0,332039860
1082,0.557867843,0.442132157,0.792539241,0.017004281,0.030480841,0.034499174,0.513547842,0.038459724,1.11480131,0.036602064,0.035646837,0.044320001,1.029098345,1.892713197,0.968545313,7.018339819,0.429657103,0.454997471,0.069412885,-0.005483801,0.492889508,0.000330055,2.152520545,0.071272938,3.297034042,0,332039912
1083,0.467710428,0.532289572,1.138075055,0.080863388,0.172891993,0.018545154,0.467710428,0.151916161,8.191690366,0.0,0.332009234,0.0,0.849518638,0.134826545,0.91990034,1.072249709,0.110853047,0.452189912,0.709860661,-0.080443015,4.360351355,0.038774381,0.0,0.0,0.52707938,0,332040657
1084,0.534327944,0.465672056,0.871509832,0.006308054,0.011805585,0.001604896,0.196383969,0.013546129,8.44050514,0.065419067,0.175381486,0.337943975,-0.007693941,0.004431904,0.192801116,0.673582931,0.0912799,-0.003582853,0.893053983,0.039279216,3.930507386,0.008572688,10.37072115,0.333118164,-0.012517297,0,332041197
1085,0.500470349,0.499529651,0.998120371,0.043462709,0.086843724,0.059220608,0.500470349,0.087007266,1.469205874,0.03097827,0.249873729,0.0,0.942740029,0.983119664,0.971396947,2.967006466,0.570100213,0.470926597,0.499277787,0.078779211,0.733911897,0.100983961,0.712755157,0.061898312,1.438384447,0,332041677
1086,0.295206765,0.704793235,2.387456243,0.152577071,0.51684815,0.089044047,0.22525691,0.216484868,2.431211026,0.015338757,0.836915895,0.069949856,1.008133022,0.057698445,0.935782243,1.978703791,0.442804635,0.710525333,3.715383898,-0.07611386,1.713501083,0.019993146,0.100531204,0.0680945,1.502399924,0,332042097
1087,0.66482805,0.33517195,0.504148329,0.018453787,0.027757233,0.011659577,0.66482805,0.055057672,4.722098498,0.0,0.464443745,0.0,0.884411554,0.313900015,0.961257995,13.54118335,0.117934041,0.296429945,0.698592283,-0.017634649,1.582714963,0.002953405,0.0,0.0,4.175790745,0,332042114
1088,0.667116803,0.332883197,0.498987877,0.060583048,0.090813255,0.051070175,0.568368572,0.181994911,3.56362423,0.026821633,0.630483129,0.098748231,1.186414306,0.280562312,0.963305959,2.874936943,0.379320136,0.394937387,1.1092857,0.144244178,1.186270627,0.095419063,0.442725044,0.047190563,1.17867026,0,332042515
1089,0.084485801,0.915514199,10.83630848,0.122246473,1.44694697,0.103876071,0.084485801,0.133527665,1.285451628,0.0,0.307109654,0.0,0.681488301,0.340985367,0.708398017,4.332051331,0.284823324,0.623912217,3.635044604,0.105247549,1.176849218,0.14371536,0.0,0.0,3.81539711,0,332042555
1090,0.773438577,0.226561423,0.292927492,0.024955363,0.032265475,0.001950839,0.773438577,0.110148332,56.46202316,0.065134947,0.288490599,0.0,0.400578258,0.045004559,0.864194157,2.151208922,0.037361257,0.09075558,0.372997426,-0.028702737,12.79211629,0.003704734,2.610058112,0.084214764,0.225914757,0,332044013
1091,0.245522053,0.754477947,3.072953887,0.161451343,0.657583875,0.073612495,0.245522053,0.213990805,2.906990227,0.0,0.609114269,0.0,0.635059651,0.052682438,0.724660555,0.770299742,0.564248697,0.479138502,2.480894331,0.040077691,2.193260019,0.041981114,0.0,0.0,0.509314688,0,332044128
1092,0.260594858,0.739405142,2.837374261,0.024646265,0.094576942,0.056075068,0.194584684,0.033332558,0.594427418,0.008775745,0.200660316,0.066010173,0.144820529,0.22980705,0.301665729,1.110288049,0.74843637,0.107081044,1.031223586,-0.121248521,0.439522689,0.047905536,0.356067934,0.045099873,0.394114387,0,332045130
1093,0.578324034,0.421675966,0.729134433,0.053684802,0.092828239,0.057914241,0.303531808,0.127312928,2.198300893,0.056870841,0.652983521,0.274792225,1.154725085,0.148298226,0.790451624,2.132031693,0.574344484,0.486919816,2.151285312,0.041136809,0.926970654,0.054560067,1.059347134,0.187363694,1.31333588,0,332045293
1094,0.625836796,0.374163204,0.597860668,0.142821432,0.228208749,0.02624629,0.625836796,0.381708918,14.54334762,3.37468e-05,0.643382629,0.0,0.835548622,0.054227893,0.938468346,2.634584345,0.10995911,0.31263155,1.028035797,-0.092925217,5.441585549,0.021525458,0.000236287,5.39227e-05,0.877657932,0,332045303
1095,0.60532169,0.39467831,0.652014154,0.0341079,0.056346734,0.086618268,0.60532169,0.086419495,0.997705191,0.000489612,0.236931627,0.0,-0.448093082,0.486416382,0.42846907,2.514187157,0.441835738,-0.17685262,0.391414402,0.025423187,0.393772599,0.065222191,0.014354794,0.000808846,-1.037742553,0,332045587
1096,0.550579726,0.449420274,0.816267385,0.059514223,0.108093742,0.041007653,0.230626701,0.132424428,3.229261373,0.036416508,0.539303334,0.319953025,1.496861554,0.250840224,0.90334663,1.800227841,0.454626606,0.672719929,2.338425395,0.034109511,1.45129553,0.018900657,0.611895887,0.157902394,1.340625077,0,332045834
1097,0.827269779,0.172730221,0.208795516,0.025168402,0.030423451,0.007838585,0.655944593,0.145709312,18.58872602,0.002448143,0.560273381,0.171325187,1.814331363,0.127400225,0.969334449,6.608174749,0.039421188,0.313389857,0.854147419,0.07892256,3.210834746,0.016205969,0.097270515,0.003732241,2.136450364,0,332046122
1099,0.689318985,0.310681015,0.450707179,0.050128098,0.072721191,0.013928506,0.689318985,0.161349086,11.58409115,0.05450177,0.719735254,0.0,0.399857905,0.026066437,0.813547245,1.610321815,0.171731847,0.12422826,1.044125099,-0.70416676,3.598957199,0.001358179,1.087249912,0.079066109,0.245895341,0,332047139
1100,7.71733e-06,0.999992283,129577.5455,-0.00261898,-339.3636364,-0.021953658,7.71733e-06,-0.002619,0.119296764,0.0,0.119579981,0.0,0.217506821,0.820924488,0.21751286,37.07222289,0.027228887,0.217505143,15495.0,0.0,0.119295843,0.0,0.0,0.0,37.07090757,1,334000457
1101,0.56297178,0.43702822,0.776287969,0.159264493,0.282899603,0.19966909,0.56297178,0.364426108,1.825150346,0.003649474,0.575315541,0.0,0.752811583,0.396990208,0.891971686,2.513269397,0.761200366,0.328999906,1.021926073,0.09108602,0.797642206,0.070453253,0.022914551,0.006482517,0.927008568,0,334000473
1102,0.605568431,0.394431569,0.651341036,0.091568664,0.151211092,0.066474826,0.520931317,0.232153485,3.49235191,0.016420648,0.368917687,0.084637113,0.026252189,0.117872267,0.531286009,1.643159108,0.338359128,0.010354692,0.708188728,-0.020042579,1.377493845,0.013416918,0.179326061,0.031521714,0.032024947,0,334002452
1103,0.795766839,0.204233161,0.256649499,-0.03025456,-0.038019378,-0.032226282,0.592626622,-0.148137355,4.596786972,0.003688849,0.245242125,0.203140217,0.163179266,0.405522466,0.625953239,2.653871891,0.155871741,0.033326617,0.413822322,-0.020667517,0.938816332,0.036125952,-0.121927051,0.006224576,0.141295814,0,334011852
1104,0.081637797,0.918362203,11.24922813,0.075475794,0.924520218,0.051497202,0.081637797,0.082185214,1.5959161,0.0,0.604905618,0.0,0.823244994,0.158818678,0.837674883,3.150358294,0.293817813,0.756037086,7.409626919,0.03764583,1.465629025,0.192069294,0.0,0.0,2.843331886,0,336000064
1105,0.420442821,0.579557179,1.378444703,0.297316596,0.707151083,0.051788933,0.420442821,0.513006494,9.905716582,0.055033885,1.0,0.0,1.0,0.0,1.0,1.139046879,0.192688747,0.579557179,2.378444703,0.093141229,5.74092916,0.010218814,0.18510196,0.130895052,0.660142796,1,336001836
1106,0.854220484,0.145779516,0.17065795,-0.030809159,-0.036066987,-0.050882087,0.281357634,-0.211340797,4.153540307,0.052478372,0.406382596,0.57286285,3.248494664,0.575620789,0.754921615,8.261717213,0.290926489,0.473563981,1.444363141,-1.311868784,0.605501097,0.001018149,-1.703336728,0.186518389,5.182593288,1,336001906
1108,0.331053103,0.668946897,2.020663421,0.023796706,0.071881838,0.014316856,0.065032781,0.035573385,2.484720397,0.00452691,0.648672941,0.266020322,1.307310101,0.175003204,0.939553816,1.900536451,0.315733404,0.874521035,9.974553242,-0.049326515,1.662145999,0.042940712,0.190232627,0.06960966,1.768987656,0,337003555
1109,0.16513638,0.83486362,5.055600818,0.019261182,0.116638028,0.008484877,0.16513638,0.023071052,2.719079033,0.028095543,0.721192315,0.0,0.975332082,0.113747355,0.979405653,2.488718229,0.214137008,0.814269272,4.36725277,-0.028383195,2.270060164,0.013600696,1.458661417,0.170135391,2.069098515,0,338002287
1110,0.626524035,0.373475965,0.596107961,0.007545658,0.012043685,0.004221516,0.415598683,0.020203865,4.785926236,0.03932312,0.279471804,0.210925352,0.917544616,0.267875197,0.758279544,2.711413996,0.259152665,0.342680861,0.672455942,0.016412103,1.787428419,0.00607105,5.21135727,0.094618008,1.225339242,0,338003604
1111,0.621481285,0.378518715,0.609058912,0.15994758,0.257365078,0.137429587,0.621481285,0.422561879,3.074751865,0.119599475,0.24111714,0.0,0.152651895,0.376462018,0.679262884,1.46317681,0.64272118,0.057781599,0.387971683,0.062733771,1.163851126,0.028281294,0.747741698,0.192442601,0.124465355,0,340005708
1112,0.835860564,0.164139436,0.196371791,0.014116448,0.01688852,0.030452007,0.065070315,0.08600278,2.824207296,4.04655e-05,0.047875042,0.770790249,5.520433266,1.99177781,0.971191116,7.443521354,0.335884002,0.906120801,0.735743206,-0.164363083,0.463563792,0.038215449,0.002866553,0.000621874,6.94480151,0,343001656
1113,0.187034731,0.812965269,4.346600568,0.119804297,0.640545721,0.139586204,0.187034731,0.147367054,1.055742253,0.004181369,0.44145176,0.0,0.530587556,0.206147014,0.618383987,3.149797758,0.42600779,0.431349255,2.360266229,-0.03206801,0.858281785,0.0088818,0.034901661,0.022356109,2.197118533,0,343001887
1114,0.643329791,0.356670209,0.554412703,-0.56561737,-0.879202825,-0.269859054,0.643329791,-1.585827345,5.876502278,0.048511736,0.309596419,0.0,0.300772165,0.21040814,0.750606262,1.943779402,0.105148124,0.107276471,0.481240607,-0.074967921,2.095973293,0.007470302,-0.085767762,0.075407259,0.277804496,0,343002152
1115,0.561442914,0.438557086,0.781124981,0.143897641,0.256299683,0.053757904,0.540205032,0.328116101,6.103588042,0.026350909,0.803383221,0.021237883,0.686785229,0.014202309,0.84139956,0.872364878,0.458078602,0.301194528,1.48718204,0.053986922,2.676771783,0.055732415,0.183122593,0.048779459,0.312279136,0,344004871
1116,0.817222859,0.182777141,0.223656423,0.033495906,0.04098748,0.00667001,0.817222859,0.183260913,27.47535958,3.82487e-05,0.572280393,0.0,0.95339195,0.083475063,0.991481114,3.021298995,0.077621807,0.174258255,0.700274579,-0.141093345,5.021867681,0.056449994,0.001141892,4.68033e-05,0.531009904,0,347002148
1117,0.42242948,0.57757052,1.367259028,0.132700598,0.314136688,0.09033771,0.387019784,0.229756529,2.54330699,0.002498685,0.611447362,0.035409696,0.42377937,0.013843251,0.631782255,0.913826016,0.602899572,0.244762471,1.579886577,-0.005222037,1.468939141,0.007561918,0.018829495,0.006456221,0.3540307,0,347003485
1118,0.344098869,0.655901131,1.906141492,0.064303334,0.186874586,0.055502048,0.333575566,0.09803815,1.766387981,0.0,0.751848207,0.010523303,0.949998586,0.176796799,0.956680713,1.727695074,0.573786013,0.623105147,2.25390671,0.215084268,1.158575875,0.240831176,0.0,0.0,1.125282112,0,350000478
1119,0.20036205,0.79963795,3.99096511,0.015043674,0.075082451,0.025906239,0.20036205,0.018813106,0.726199822,0.000379092,0.278326224,0.0,0.970510331,1.202163595,0.976418941,3.642947974,0.508536092,0.776056892,1.389116473,0.056560013,0.580696937,0.234818153,0.025199399,0.001892033,2.895411755,0,350000836
