CODIGO_EMPRESA,FRACASO,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B41,B42,B43,B44,B45,B46,B47,B48,B51,B52,B53,B54,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,B612,B613,B81,B82,B83,B84,B85
325007051,0,-0.027857777,-0.051012238,-0.069129424,-0.19464649,0.025316439,0.046358624,0.062823061,0.176889776,0.262076332,0,0.088834706,0.450043233,0.450043233,0.187966901,0.737923668,2.815682218,0.262076332,0.254724044,0.33896501,1.717221962,1.717221962,0.33896501,0.048512623,0.197255935,0,4.068868731,4.068868731,0.102648703,2.481512545,1.831166839,0.165520795,0.838540665,0.350228331,0.349188203,0.056097399,0.077277534,0.077277534,0.020252613,0.011059949,0.436868292
325007284,0,7.53065E-05,0.000673656,0.001412501,0.001287873,-0.001376678,-0.012315093,-0.025821916,-0.023543603,0.523075952,0,0.015403145,0.420336976,0.453704271,-0.069371682,0.476924048,0.911768254,0.523075952,-0.145456456,0.029447243,0.803586887,0.867377421,0.029447243,0.001721885,0.045266694,0.003730059,21.28176725,19.71661779,-0.007754913,18.75668409,8.945513695,0.024241858,0.714051223,-0.109178902,0.077195834,0.006166422,0.011424111,0.011424111,0.005975678,0.000668008,-0.485232068
325008095,0,0.00636001,0.012758717,0.029260043,0.022623674,0.001417607,0.002843839,0.006521883,0.005042678,0.563954254,0,0.019363815,0.765418591,0.982659006,0.418704752,0.436045746,0.773193468,0.563954254,0.960231251,0.034335791,1.357235245,1.742444531,0.034335791,0.009652542,0.371895981,0.108290758,2.620898624,2.041485926,0.208717402,4.600628606,2.006084531,0.031110606,1.578775504,0.672706199,0.380457687,0.07019237,0.06187109,0.06187109,0.034892464,0.017393317,12.26949153
325008117,0,-0.044508317,-0.047777421,-0.06479819,-0.181888995,0.017906982,0.019222237,0.026070184,0.073179198,0.248619525,0.014053989,0.005889828,0.383317934,0.48803995,0.239420425,0.737326487,2.807007364,0.262673513,0.324714261,0.023690125,1.541785321,1.962999286,0.022422617,0.005486824,0.348083644,0.097556557,2.800414973,2.19951109,0.223038414,1.455866975,1.073449282,0.114874241,9.51865174,4.669616996,0.084051375,0.036287626,0.023585778,0.024919037,0.006195359,0.00577145,0.322301676
325008971,0,-0.039699972,-0.146779121,-0.897612451,-0.17547272,0.003193756,0.011807985,0.072210503,0.014116308,0.803291828,0.033186464,0,0.449988531,0.649348899,-0.153942929,0.163521708,0.195488287,0.836478292,-0.941421969,0,0.560180641,0.808359897,0,0,0.12137888,0.053921846,8.216230857,5.693718214,-0.041637598,22.60990114,3.697209656,0,1.844906409,-0.437377034,0.117869853,0.022671444,0.09548396,0.099428697,0.07987026,0.021602848,6.764088928
325009371,0,-0.000641568,-0.00097816,-0.001510437,-0.002775713,0.028843985,0.043976651,0.067907062,0.124792053,0.286951282,0.065448169,0.093236484,0.376206156,0.770321632,0.48337035,0.647600549,1.837688871,0.352399451,0.746402008,0.324920951,1.311045393,2.68450319,0.264576132,0.061153173,0.183391357,0.258497648,4.052667697,1.979223318,0.31703931,2.354288519,1.524638538,0.592589411,4.895985191,3.072189559,0.139145452,0.035948919,0.038149859,0.046851122,0.01344399,0.008817821,0.305707443
325009519,0,-0.035267653,-0.071187573,-0.140112595,-0.14471197,0.015087275,0.030453586,0.059939268,0.061906851,0.491925952,0,0.055112036,0.518837536,0.742513263,0.250587311,0.508074048,1.032826273,0.491925952,0.493210215,0.112033195,1.054706574,1.509400469,0.112033195,0.027303531,0.229738269,0.110813131,3.890417815,2.718462947,0.124145631,3.97283585,2.018494792,0.167324002,2.254322281,0.760800629,0.203468683,0.040291069,0.011599367,0.011599367,0.00570603,0.002826874,0.187368069
325010779,0,-0.031474792,-0.080851228,-0.20214389,-0.134745016,0.00439522,0.011290271,0.028227888,0.018816137,0.524416885,0.07561442,0.017477576,0.704054017,0.788934082,0.264517197,0.399968695,0.666579712,0.600031305,0.661344752,0.033327638,1.342546431,1.504402518,0.029127774,0.006803893,0.266389018,0.033043189,3.648528737,3.255989787,0.102974611,6.422405921,2.568761314,0.025673751,1.15890767,0.388563526,0.286570647,0.021557067,0.011852238,0.013561184,0.007111714,0.002768538,0.629897529
325010946,0,-0.009047506,-0.02661159,-0.042516963,-0.071135958,0.022714456,0.066810435,0.106742094,0.178592275,0.374094767,0,0.059940182,0.56783912,0.982098678,0.60800391,0.625905233,1.673119454,0.374094767,0.971399309,0.160227267,1.5179018,2.625267081,0.160227267,0.020378682,0.172677337,0.140841478,5.179843679,2.994931106,0.206711391,4.699302266,2.941317879,0.094403349,1.546765484,0.957581437,0.233696237,0.017828027,0.022828409,0.022828409,0.008539989,0.002903456,0.127824171
325011321,0,0.002541958,0.00536985,0.068964027,0.005823276,0.003915655,0.008271764,0.106232798,0.008970226,0.9221355,0,0.00727198,0.759707426,0.987196441,0.065060941,0.0778645,0.084439326,0.9221355,0.835566152,0.007886021,0.823856609,1.070554643,0.007886021,0.003442381,0.339666238,0.107687853,2.780656471,2.139883496,0.030798292,27.13027588,2.112485371,0.031634468,4.294488427,0.283027213,0.10058291,-0.008234512,0.056517814,0.056517814,0.052117083,0.024670979,6.300601021
325012035,0,-1.288959396,-0.053856074,-0.355368583,-0.06347583,0.449182905,0.018768029,0.12384059,0.022120369,0.051256351,0.797193746,0.001894231,0.079333309,0.079333309,0.028076958,0.151549903,0.178619701,0.848450097,0.185265429,0.036956016,1.547775193,1.547775193,0.002232577,0.045335392,1.853381067,0,0.526671581,0.526671581,0.671977287,0.275701922,0.041782599,0.044562299,1.86633812,0.660518226,0.868764333,-0.148584259,0.009886313,0.163648853,0.008388043,0.200754459,0.446932544
325012488,0,0.02194931,0.071633392,0.081835722,0.574591343,0.018100549,0.059072642,0.067486016,0.473838074,0.124668415,0,0.22002807,0.264385674,0.333978881,0.209310466,0.875331585,7.021277871,0.124668415,0.239121345,1.764906286,2.120710956,2.678937408,1.764906286,0.067419177,0.010555346,0.021324174,12.34402299,9.77182398,0.064135178,3.728396068,3.263582839,0.942815676,1.43109252,0.896890969,0.086014722,0.014506389,0.023360412,0.023360412,0.002912306,0.000892365,0.049300411
325012526,0,0.018267956,0.02325691,0.054508256,0.040564449,0.045088092,0.057401589,0.134534661,0.100119225,0.523173083,0.050159255,0.027588853,0.804062184,0.928419706,0.405246623,0.426667662,0.744189075,0.573332338,0.949794556,0.052733702,1.536895171,1.774593793,0.048120177,0.021670633,0.609908218,0.097680978,1.583333576,1.371253374,0.318315176,2.983818008,1.273098654,0.139646857,4.699394055,2.051242082,0.25994973,0.104768058,0.031226324,0.03422015,0.017903061,0.014062588,0.311891387
325012876,0,-0.013656409,-0.008110317,-0.00854028,-0.161094056,0.136650315,0.081154382,0.08545672,1.611957688,0.050345231,0,0.191528624,0.779342758,0.779342758,0.728997527,0.949654769,18.86285461,0.050345231,0.767644781,3.804305211,15.47997189,15.47997189,3.804305211,0.322501956,0.989780033,0,0.762031338,0.762031338,1.227509097,0.625367896,0.593883605,0.622165363,2.5316324,2.368089958,0.724482613,0.206128531,0,0,0,0,0
325012966,0,0.027902894,0.053308493,0.114827518,0.099502259,0.016440922,0.031410391,0.067658585,0.058628647,0.353147807,0.18260378,0.087577055,0.323035997,0.990858619,0.637710812,0.464248413,0.866536701,0.535751587,1.373641341,0.247989804,0.914733126,2.805790098,0.163465788,0.045839849,0.122167974,0.349553749,5.9142032,1.928126264,0.333792534,4.115254839,1.910500527,0.223705653,2.531035942,1.62895993,0.245471191,0.040559746,0.099312966,0.150665184,0.053207079,0.027849811,1.693932417
325013046,0,-0.026869434,-0.063290966,-0.134227574,-0.119760348,0.026442945,0.062286371,0.132097027,0.117859435,0.528480144,0,0.029264846,0.594316835,0.948370082,0.419889938,0.471519856,0.892218678,0.528480144,0.890503195,0.055375488,1.124577416,1.794523584,0.055375488,0.012424045,0.23988616,0.150309132,3.963375152,2.483735644,0.178259323,4.99554907,2.355500577,0.109207547,3.539030091,1.566902155,0.168785203,0.055019756,0.008805006,0.008805006,0.004653271,0.001975491,0.074707686
325013305,0,-0.028843263,-0.083460407,-0.114870344,-0.305225885,0.005406328,0.015643664,0.021531084,0.057210974,0.207302819,0.06613535,0.066996335,0.502355234,0.603647269,0.39634445,0.72656183,2.657133902,0.27343817,0.545506843,0.32318101,2.423291857,2.911910563,0.245014566,0.023153409,0.148145056,0.035005734,5.760035704,4.793501488,0.136973538,3.982571011,2.893584084,0.224894338,2.026332541,1.330455213,0.115494963,0.012542577,0.00516335,0.006810601,0.001411857,0.000487927,0.090251036
325014444,1,0.020686827,0.000639767,0.001797481,0.000993309,-0.482568328,-0.014924043,-0.041930419,-0.023171245,0.042600635,0.601475361,0.000664213,0.143909423,0.578790862,0.536190227,0.355924004,0.552611814,0.644075996,1.506473912,0.015591629,3.37810513,13.58643745,0.001031265,0.021477311,4.631828182,14.06187404,0.214900999,0.053432562,17.3376897,0.086890118,0.030926279,0.021376006,18.62690334,17.25591087,0.576635967,-0.42810321,0.001225523,0.018528594,0.00078933,0.02552295,-0.052889816
325015109,0,-0.001623854,-0.003084838,-0.00911878,-0.004661953,0.054850675,0.104199875,0.308014832,0.157471793,0.66170501,0,0.185432686,0.418314159,0.854959382,0.193254372,0.33829499,0.511247436,0.66170501,0.57125993,0.280234671,0.6321762,1.292055174,0.280234671,0.097611519,0.117709249,0.229849465,4.541325718,2.221977892,0.101728845,5.615515762,1.899700847,0.940758812,4.337480039,0.980440707,0.195613736,0.091855453,0.003109854,0.003109854,0.002057806,0.001083226,0.01974864
325015458,0,-0.091361912,-0.102338799,-0.247912452,-0.174283341,0.011629437,0.013026683,0.03155672,0.022184487,0.587197827,0,0.208570592,0.31660307,0.679074001,0.091876175,0.412802173,0.703003579,0.587197827,0.222567081,0.355196465,0.539176161,1.156465454,0.355196465,0.186199256,0.094840215,0.323592204,3.538017786,1.649521688,0.082021512,2.713520821,1.120147293,0.449675747,1.464075569,0.198083953,0.504754908,0.090680418,0.070148627,0.070148627,0.041191121,0.036772951,3.162057613
325015981,0,-0.008664114,-0.011247883,-0.023703669,-0.021405,0.041529463,0.053914173,0.113618153,0.102600007,0.379376723,0.146102509,0.107589484,0.674563719,0.86769025,0.488313527,0.474520767,0.903024778,0.525479233,1.029066715,0.283595376,1.778084099,2.287146778,0.204745455,0.082874935,0.436733692,0.148763132,1.924525401,1.49617333,0.376142259,2.735844459,1.298215012,0.55174157,4.449698628,2.504174768,0.241760142,0.091554069,0.065033414,0.090078559,0.034173709,0.026323612,0.633853897
325016015,0,0.00222374,0.003717012,0.013225879,0.005169991,0.006746841,0.011277437,0.040127395,0.015685782,0.667180645,0.051778516,0.05634302,0.427243951,0.817842039,0.150661394,0.28104084,0.390899588,0.71895916,0.536083633,0.084449423,0.640372221,1.225817993,0.078367484,0.033707783,0.212576853,0.233679266,3.912316753,2.043809916,0.090134707,5.947582819,1.671513669,0.172479543,2.503611267,0.46121078,0.214871886,0.01944127,0.052505881,0.056580754,0.037749584,0.022584071,3.347354917
325016054,0,-0.103068812,-0.050907875,-0.090357709,-0.116601732,0.021156111,0.010449453,0.018547005,0.023933906,0.108675318,0.327920897,0.027569586,0.099597577,0.12921867,0.020543351,0.563403784,1.290445872,0.436596216,0.036462928,0.253687645,0.916469156,1.189034195,0.063146643,0.055817777,0.131812084,0.059971287,4.959169185,3.822367444,0.041592363,0.876673623,0.493921237,0.124451699,0.583305215,0.092734618,0.566415261,0.117905698,0.016130226,0.064802164,0.007042396,0.014258135,0.673948768
325016236,0,-0.011659788,-0.018315525,-0.47692453,-0.019046994,-0.004276167,-0.006717124,-0.174909593,-0.006985386,0.961596597,0,0.054703085,0.495647526,0.991430906,0.029834308,0.038403403,0.039937124,0.961596597,0.776866271,0.056887769,0.515442262,1.031025805,0.056887769,0.034824356,0.278233253,0.315619075,3.16924474,1.584405232,0.018992724,40.90336278,1.570828314,0.100214207,1.816267984,0.054655447,0.372606229,0.025107032,0.003515646,0.003515646,0.003380633,0.002152134,-0.503285821
325016834,0,0.002105044,7.86046E-05,0.000490982,9.35878E-05,-0.604867261,-0.022586411,-0.141079585,-0.026891688,0.839903054,0,0.001673056,0.317306009,0.375097175,-0.464805879,0.160096946,0.190613602,0.839903054,-2.903277606,0.001991963,0.37778885,0.446595798,0.001991963,0.044804673,7.801383195,1.547655557,0.117681676,0.099550478,-12.44756689,0.233240571,0.037341103,0.014509487,3.253010029,-4.031003929,0.572578105,-2.515378918,0.001671316,0.001671316,0.001403743,0.037592448,-0.062149913
326000184,0,0.035645668,0.048069609,0.07667723,0.128841347,0.021200014,0.028589066,0.04560325,0.076627496,0.37309148,0,0.267607511,0.471105354,0.996305227,0.623213748,0.62690852,1.680307792,0.37309148,0.994106361,0.717270497,1.262707352,2.670404664,0.717270497,0.198442402,0.150902345,0.389458143,2.862501898,1.353540997,0.462139619,2.151095298,1.348539971,1.609914514,5.993726559,3.749225327,0.151122517,0.027859822,0.000826794,0.000826794,0.00030847,0.000228743,0.010789776
326000533,0,0.058943622,0.121237373,0.317035836,0.196306914,0.033198297,0.068283458,0.178561302,0.110564215,0.617590948,0,0.237402811,0.687091398,0.748845564,0.131254616,0.382409052,0.619194716,0.617590948,0.343230934,0.384401378,1.112534761,1.21252678,0.384401378,0.115421353,0.213856844,0.030023863,2.993540833,2.746676023,0.063813841,5.378628321,2.056836156,0.954164927,3.009746048,0.527536091,0.18097411,0.06000828,0.015204513,0.015204513,0.00939017,0.004565346,0.13751749
326000761,1,0.012666724,0.021295534,0.030592522,0.070074743,0.015628792,0.026275417,0.037746473,0.086461468,0.30389742,0,0.029346778,0.407731578,0.456898567,0.153001148,0.69610258,2.290584044,0.30389742,0.21979684,0.09656804,1.341675026,1.503463135,0.09656804,0.017455658,0.216553586,0.02924485,4.123346812,3.679632252,0.091006094,2.415188151,1.681218704,0.042699669,0.664789086,0.222617229,0.440232403,0.031431636,0.000744165,0.000744165,0.00022615,0.000134515,0.008606903
326001186,0,0.032416362,0.061825075,0.129305997,0.118468341,0.044480498,0.084834013,0.177428765,0.162557747,0.311916792,0.20995322,0.24186258,0.367610821,0.675754198,0.363837405,0.478129988,0.916185978,0.521870012,0.760959184,0.775407373,1.178554121,2.166456614,0.463453685,0.126814323,0.065932803,0.161566926,5.188144801,2.822354898,0.190768634,3.988911423,1.907218169,0.93601837,2.615197199,1.408066079,0.168509328,0.0330266,0.036950862,0.061822728,0.019283547,0.010110824,0.227309145
326001383,0,-0.004516405,-0.006826087,-0.015394429,-0.012264184,0.100704422,0.152204505,0.343256887,0.273460315,0.386623316,0.169963863,0.098337449,0.647151187,0.847617122,0.460993806,0.443412822,0.796663737,0.556587178,1.039649247,0.254349505,1.673854525,2.192359041,0.176679328,0.065063882,0.311002091,0.132636063,2.335464189,1.783114547,0.305011438,3.408558226,1.511398421,0.270264158,2.329534989,1.26696497,0.328965989,0.08822418,0.049874703,0.071800171,0.02775962,0.018366845,0.182383696
326002288,0,0.004957883,0.007556045,0.012711623,0.018630226,0.050563257,0.077060753,0.129640214,0.190001422,0.405579873,0,0.058200277,0.375984924,0.769939665,0.364359792,0.594420127,1.465605587,0.405579873,0.612966781,0.143498928,0.927030529,1.898367539,0.143498928,0.038187994,0.208010951,0.258492606,4.053477577,1.979436218,0.23907394,2.563921355,1.524046458,0.106869517,1.413791897,0.669051025,0.398349155,0.041016258,0.069098069,0.069098069,0.028024786,0.018388407,0.363671325
326002345,0,-0.039816774,-0.089197826,-0.45662758,-0.110851631,0.002567722,0.005752229,0.029447204,0.00714865,0.234265567,0.570394007,0.155675686,0.416541965,0.848196448,0.613930881,0.195340426,0.242761576,0.804659574,3.142876735,0.664526537,1.778075926,3.620662052,0.193467761,0.069491645,0.116447387,0.192685068,5.378106961,2.641141973,0.274050932,11.46822131,2.240207241,0.499026214,2.718936227,1.967986211,0.161412845,0.022158347,0.033616013,0.115464886,0.027049447,0.012074529,4.702428476
326002365,0,-0.004518129,-0.006428097,-0.021100248,-0.009244347,0.053465083,0.076066601,0.249688837,0.109392562,0.695354418,0,0.019657301,0.770770749,0.936438025,0.241083607,0.304645582,0.438115549,0.695354418,0.791357633,0.028269471,1.108457399,1.346706084,0.028269471,0.013816566,0.527936598,0.116442887,1.845859083,1.519304162,0.169450913,4.670129064,1.422734188,0.034638272,1.650104182,0.424815159,0.533886797,0.135005285,0.007907916,0.007907916,0.005498805,0.003864956,0.072289343
326002963,0,-0.551929496,-0.143973226,-0.215994209,-0.431782258,0.084220079,0.021969176,0.032959009,0.06588656,0.067350415,0.266089004,0.021586588,0.581735549,0.718609457,0.651259041,0.66656058,1.999045527,0.33343942,0.977044038,0.320511585,8.637445593,10.66971082,0.064739161,0.082753407,2.147362694,0.524713858,0.448407148,0.362998811,2.496638336,0.391343842,0.260854378,0.164216233,5.466697002,4.954340379,0.64169935,0.137769836,0.018486991,0.091525665,0.006164292,0.02363116,0.280588198
326003029,0,0.051382231,0.011021013,0.018523018,0.027211717,0.024849021,0.005329885,0.008957938,0.01315989,0.125516187,0.279493651,0.017415185,0.026137148,0.176267457,0.05075127,0.594990162,1.469075823,0.405009838,0.085297663,0.138748516,0.208237267,1.404340437,0.042999411,0.081193173,0.040663586,0.699938387,8.206356394,1.216848267,0.236612861,0.360494616,0.21449075,0.21336003,2.159519453,0.621773052,0.48285792,0.102312542,0.05338261,0.172252542,0.021620482,0.100799136,4.056463125
326003082,0,0.100354192,0.152953867,1.142062114,0.17660637,-0.00081899,-0.001248255,-0.009320357,-0.001441283,0.775610934,0.090461265,0.176905501,0.765172112,0.96656318,0.190952245,0.133927801,0.154638148,0.866072199,1.42578497,0.228085363,0.986541161,1.246195917,0.20426184,0.11606904,0.384699207,0.132134206,1.991892111,1.576865668,0.125285216,11.38031301,1.524140294,1.471294941,8.038752367,1.58811948,0.153184186,0.07429515,0.062612544,0.069915188,0.054226984,0.035578735,-43.44223602
326004100,0,-0.030335897,-0.082084533,-0.26750197,-0.118423459,0.019907437,0.053866635,0.175543803,0.077713462,0.693144193,0,0.123850875,0.139192933,0.314568416,-0.378575778,0.306855807,0.442701259,0.693144193,-1.233725317,0.178679813,0.200813819,0.453828249,0.178679813,0.045771441,0.005374666,0.064813338,19.43959911,8.601800685,-0.139909864,8.818001003,2.705854813,0.134457438,0.341507988,-0.410996927,0.402862851,0.062447012,0.04400375,0.04400375,0.030500944,0.011272203,0.566230728
326004358,0,-0.004365474,-0.00861333,-0.033773085,-0.011562066,-0.017521017,-0.034569972,-0.13554973,-0.046404848,0.707616515,0.037348145,0.002028574,0.815168584,0.978411749,0.270795234,0.25503534,0.342345556,0.74496466,1.061794941,0.00286677,1.151992028,1.382686425,0.002723047,0.001028137,0.412043628,0.082736149,2.420428556,2.016592013,0.137246512,7.736407492,1.973057319,0.01380361,6.657689693,1.842650236,0.073635093,-0.00084812,0.001277964,0.001345415,0.000952038,0.000482519,-0.027539456
326004447,0,-0.008523172,-0.014503819,-0.04611123,-0.021159245,0.002731664,0.004648452,0.014778579,0.006781506,0.685460147,0,0.030738643,0.481682526,0.842283998,0.156823851,0.314539853,0.45887402,0.685460147,0.498581816,0.044843807,0.702714124,1.228786242,0.044843807,0.018063569,0.259198939,0.211907521,3.532809598,2.020331214,0.092157565,5.410101888,1.701692653,0.093099806,2.551071543,0.474980962,0.221471749,0.027448046,0.044071338,0.044071338,0.030209146,0.01775241,6.498753739
326004602,0,-0.035077733,-0.042593522,-0.141238863,-0.060984741,0.016354567,0.019858713,0.065850906,0.028433395,0.698429166,0,0.022267528,0.662898314,0.882898139,0.184468974,0.301570834,0.431784423,0.698429166,0.611693681,0.0318823,0.949127481,1.264119803,0.0318823,0.018338338,0.527589048,0.181180019,1.831745439,1.375312632,0.151918722,4.026453573,1.214260964,0.103252783,4.093929419,0.855368162,0.242887046,0.065280808,0.038884725,0.038884725,0.027158226,0.022366054,1.367572335
326004670,0,0.022074725,0.09447186,0.399134414,0.123766344,0.001233879,0.005280556,0.022309834,0.006917987,0.763308157,0,0.434597053,0.769728727,0.811355519,0.048047362,0.236691843,0.310086878,0.763308157,0.202995429,0.569359896,1.008411505,1.062946219,0.569359896,0.101549924,0.078308391,0.009726706,5.559931971,5.274678308,0.011226965,18.08105972,4.279639356,0.226980983,0.423754079,0.025094136,0.460896175,0.013502201,0.012334843,0.012334843,0.009415287,0.002200019,1.783010563
326004820,0,0.026511267,0.01161617,0.067977131,0.014010299,0.025802933,0.011305806,0.066160903,0.013635968,0.59840094,0.230715565,0.03747993,0.203314071,0.84076831,0.24236737,0.170883494,0.206103115,0.829116506,1.418319368,0.062633475,0.339762285,1.405025048,0.04520466,0.08553942,0.355498415,1.454844381,2.155088136,0.521142076,0.553148421,2.564084634,0.438159742,0.156462743,3.509849543,1.011780525,0.664091925,0.11738401,0.044006263,0.060973031,0.036486319,0.083271728,3.227219538
326004925,0,0.016962182,0.018157683,0.070465839,0.024460744,-0.004406684,-0.004717269,-0.018306647,-0.00635477,0.540340135,0.20197921,0.033322686,0.460481045,0.810824831,0.270484695,0.257680654,0.34712911,0.742319346,1.049689571,0.061669833,0.852205888,1.500582277,0.04488996,0.031128721,0.399034262,0.327277159,2.324700263,1.320236339,0.252675989,4.154290936,1.070480406,0.111714802,2.718302344,0.906803977,0.288167915,0.009523361,0.052661642,0.07234657,0.039091755,0.036517955,-8.286946933
326005087,0,0.003325212,0.003584343,0.010270202,0.005505939,0.048133548,0.051884559,0.148664586,0.079700293,0.65099584,0,0.027540888,0.610598727,0.798812102,0.147816262,0.34900416,0.536108126,0.65099584,0.423537249,0.042305782,0.937945666,1.227061761,0.042305782,0.02554981,0.54080674,0.174606428,1.765364386,1.349415268,0.137129837,3.088585668,1.077929246,0.123271412,3.575436507,0.66161699,0.285872596,0.078607911,0.013736936,0.013736936,0.008942688,0.008296173,0.172357404
326005796,0,-0.000728835,-0.003659661,-0.010760072,-0.005545906,0.002758267,0.01384994,0.040721355,0.020988411,0.659885098,0,0.102065184,0.561835401,0.968291857,0.308406759,0.340114902,0.515415341,0.659885098,0.906772262,0.154671146,0.851413985,1.467364334,0.154671146,0.020326662,0.089566905,0.08094732,8.937220002,5.185674696,0.061420357,14.76338303,5.02124658,0.208250951,1.975675661,0.629264538,0.100848159,0.003241582,0.002258662,0.002258662,0.001490458,0.00029683,0.107614743
326005923,0,-0.058129076,-0.039574485,-0.145160174,-0.054407365,0.021643207,0.014734774,0.054047508,0.020257502,0.727373675,0,0.014193971,0.249872529,0.385391781,-0.341981895,0.272626325,0.374809172,0.727373675,-1.254397919,0.019514002,0.343527044,0.529840155,0.019514002,0.020848848,0.346177012,0.199057776,2.724603655,1.766523418,-0.502320922,2.497204207,0.680803605,0.043329246,1.176466777,-1.043951526,0.321734689,-0.15943796,0.080880515,0.080880515,0.058830357,0.086413111,3.992620386
326006072,0,0.292093912,0.055010615,0.475893225,0.062200667,0.037839888,0.00712646,0.061650535,0.008057909,0.884405551,0,0.059639095,0.084046103,1,0.115594449,0.115594449,0.13070299,0.884405551,1,0.067434103,0.09503118,1.13070299,0.067434103,0.31667009,0.128766214,4.863507813,2.240817121,0.188331947,0.613780355,1.629247323,0.188331947,0.696663191,11.68131734,1.350295447,0.517023999,0.062471363,0,0,0,0,0
326006485,0,0.004732461,0.016281952,0.220838582,0.017577935,-0.029530063,-0.10159768,-1.378009717,-0.10968448,0.836052741,0.090219419,0.094446464,0.294086117,0.950267872,0.114215131,0.07372784,0.079596303,0.92627216,1.549145222,0.112967112,0.351755461,1.136612351,0.101964053,0.027451513,0.05613473,0.190723729,11.6988965,3.620540215,0.033197411,46.66463919,3.440483045,0.049223199,0.495256495,0.059526147,0.551060215,-0.006634392,0.055446696,0.061430013,0.051358731,0.014927767,-0.505510865
326006981,0,0.007452554,0.015976585,0.068097501,0.020873876,0.059143487,0.126790222,0.54042195,0.165655133,0.202144613,0.563242004,0.023235174,0.537802513,0.949345084,0.747200471,0.234613383,0.306529246,0.765386617,3.184816067,0.114943324,2.660484017,4.696365979,0.030357434,0.010838448,0.223788754,0.191971135,3.986171757,2.258160096,0.348544555,9.137471877,2.143773187,0.101667954,4.153959574,3.269454493,0.238454819,0.131848486,0.114598286,0.433907157,0.087711994,0.040914773,0.691788319
326008026,0,0.000192021,0.000256432,0.000770626,0.000384315,0.043731677,0.058400884,0.175505858,0.08752572,0.39997078,0.26727176,0.059343015,0.719430699,0.87338417,0.473413391,0.332757461,0.498705404,0.667242539,1.422698051,0.148368377,1.798708146,2.183619941,0.088937698,0.044437163,0.484569677,0.115283248,1.856240811,1.5290369,0.354500829,4.013243227,1.335436625,0.204439405,3.008848455,1.630930807,0.327729296,0.110368249,0.068563902,0.114380236,0.045748752,0.034257524,0.78335719
326008834,0,0.001334689,0.002148218,0.007183333,0.00306475,0.005074814,0.008168053,0.027312794,0.011652931,0.4884135,0.212530582,0.013070831,0.430200892,0.667799661,0.179386161,0.299055918,0.426647326,0.700944082,0.599841534,0.026761813,0.880812861,1.367283378,0.018647466,0.008120912,0.259163071,0.147620208,3.741339035,2.410194982,0.111452692,5.382028227,1.609527392,0.044414507,2.269174253,0.609551757,0.192236459,0.00939277,0.020112533,0.028864397,0.014097761,0.008758944,1.725963531
326009166,0,-0.028460323,-0.046386829,-0.082303202,-0.106296495,0.085961875,0.140107294,0.248589506,0.321059114,0.355687824,0.080703132,0.130326407,0.971104951,0.993570373,0.637882549,0.563609044,1.291523201,0.436390956,1.131781962,0.366406714,2.730217022,2.793377527,0.298645985,0.079960878,0.515853942,0.013783507,1.678373826,1.640424449,0.391368489,2.89185766,1.629877132,0.72496876,5.5269496,3.548359328,0.243125092,0.132829473,0.00899118,0.011031218,0.00392367,0.002407341,0.028004751
326009867,0,0.154972103,0.007707878,0.008456515,0.087067321,-1.073214509,-0.053378685,-0.058563152,-0.60295957,0.088527801,0,0.008948004,0.014636526,0.406062221,0.31753442,0.911472199,10.29588662,0.088527801,0.348375321,0.101075639,0.165332541,4.586832807,0.101075639,0.179905664,0.106844207,7.869877976,3.398156028,0.122486647,6.384243993,0.054567984,0.0497372,0.160979071,7.305262634,5.71260318,0,-1.117571761,7.81714E-06,7.81714E-06,6.92034E-07,1.39138E-05,-1.29646E-05
326010683,0,0.109126389,0.236218984,0.335314812,0.799304327,0.048838135,0.105716818,0.150065902,0.357718539,0.295530721,0,0.442159315,0.574260536,0.971014179,0.675483458,0.704469279,2.383742974,0.295530721,0.958854386,1.496153475,1.943150053,3.285662405,1.496153475,0.20426491,0.061026972,0.183288793,3.769433095,2.229253409,0.312053966,3.072719751,2.164636668,0.738462778,1.621718246,1.12814403,0.35657579,0.079967522,0.003238478,0.003238478,0.00095707,0.000442139,0.009053145
326011160,0,-0.001675868,-0.002827473,-0.015422619,-0.003462211,0.001219613,0.002057694,0.01122381,0.002519623,0.464680589,0.35198651,0.000236368,0.376021017,0.731058056,0.266377466,0.1833329,0.224489147,0.8166671,1.452971429,0.000508669,0.809203194,1.573248533,0.000289431,0.000140098,0.222702725,0.21043351,4.486902623,2.30784638,0.157884218,9.202765476,1.687169687,0.000480349,1.485658286,0.541333054,0.270902911,-0.020755278,0.019178589,0.033705997,0.015662523,0.009283312,7.611688587
326012026,0,0.04683194,0.076972338,0.134890396,0.179267563,0.024930466,0.040975375,0.071807415,0.09543111,0.429371252,0,0.088769737,0.605826332,0.895976611,0.466605359,0.570628748,1.32898685,0.429371252,0.817703911,0.20674355,1.410961561,2.086717744,0.20674355,0.054009779,0.31459046,0.176534852,2.71296623,1.834407685,0.283894637,2.880307708,1.643586381,0.175747092,1.773862236,0.923789321,0.367755405,0.060440056,0.05483166,0.05483166,0.023543139,0.014324248,0.574567982
